word,type_id
bauk,2
baun,2
baung,2
baur,4
baureksa,2
bausastra,2
bausuku,2
baut,2
bawa,4
bawab,2
bawah,2
bawak,2
bawal,2
bawang,2
bawasir,2
bawat,2
bawel,1
bawon,2
baya,2
bayak,1
bayam,2
bayan,2
bayang,2
bayangkara,2
bayangkari,2
bayar,4
bayas,2
bayata,2
bayati,2
bayem,2
bayi,2
bayonet,2
bayong,4
bayu,2
bayuh,2
bayun,2
bayung,2
bayur,2
bazar,2
bazoka,2
bea,2
beasiswa,2
beatifikasi,2
bebal,1
beban,2
bebandos,2
bebang,1
bebar,4
bebaru,2
bebas,1
bebas murni,2
bebas tugas,4
bebat,2
bebe,2
bebek,2
bebekel,2
bebekisme,2
bebel,1
bebenah,4
beber,4
beberapa,6
beberas,2
bebesaran,2
bebi,2
bebodoran,2
bebotoh,2
bebrek,4
becak,2
becek,1
beceng,2
becuk,2
becus,1
beda,2
bedah,2
bedak,2
bedal,4
bedama,2
bedan,2
bedar,2
bedaru,2
bedawi,2
bedaya,2
bedebah,1
bedegap,1
bedegong,1
bedel,4
bedeng,2
bedil,2
bedinde,2
bedo,1
bedol,4
bedudak,2
beduk,2
bedukang,2
bedung,2
bega,4
begadang,4
begah,1
begal,2
begana,2
begandering,1
begap,1
begar,1
begawan,2
begini,3
begitu,3
bego,1
begonia,2
begu,2
beguk,2
begundal,2
beha,2
behandel,4
behena,2
bejana,2
bejat,1
bek,2
beka,4
bekah,1
bekakak,2
bekakas,2
bekal,2
bekam,4
bekantan,2
bekap,4
bekas,2
bekat,1
bekatul,2
bekel,2
beken,1
beker,2
bekerma,2
bekicot,2
bekil,2
bekisar,2
bekleding,2
bekles,2
beklit,2
beksan,2
beku,1
bekuk,4
bekuku,2
bel,2
bela,4
belabas,2
belacan,2
belacu,2
belada,2
beladau,2
beladu,2
belah,2
belahak,4
belahong,2
belai,2
belak,2
belaka,5
belakang,2
belako,2
belalah,1
belalai,2
belalak,1
belalang,2
belam,4
belambang,2
belan,2
belanak,2
belanda,2
belandang,4
belandar,2
belandong,2
belandung,1
belang,2
belanga,2
belangah,4
belangir,2
belangkas,2
belangkin,2
belangkon,2
belanja,2
belantai,2
belantan,2
belantara,1
belantik,2
belantika,2
belantuk,2
belar,4
belarak,2
belas,2
belasah,4
belasting,2
belasungkawa,2
belasut,4
belat,2
belater,4
belati,2
belatik,2
belatuk,2
belatung,2
belau,2
belawan,2
belebas,2
belebat,2
belecak,1
beleda,2
beledang,2
beledi,2
beledu,2
beleid,2
belek,2
belekek,2
belekok,2
belel,1
belelang,4
belembang,2
belencong,2
belendong,2
belendung,4
beleng,5
belenggu,2
belengket,4
belengkong,1
belenting,1
belentung,2
belepas,2
belera,2
belerang,2
belerong,2
beli,4
belia,1
beliak,4
beliau,3
belibas,2
belibat,2
belibis,2
belida,2
beligat,2
beligo,2
belik,2
belikan,2
belikat,2
beliku,2
belimbing,1
belincong,2
beling,2
belingkang,4
belingsat,1
belingut,4
belinjo,2
belintang,4
belis,2
belit,2
belitung,2
beliung,2
beliut,1
belo,2
beloan,2
belobor,1
belodok,1
beloh,1
belok,4
belokok,2
belolang,2
belolok,2
belolong,2
belon,1
belonggok,2
belongkang,2
belongkeng,2
belongkot,1
belongsong,2
belontang,4
beloon,1
belot,4
belotong,2
belu,4
beluam,2
beluas,2
belubu,2
belubur,2
beludak,2
beludar,2
beluhan,2
beluk,2
belukap,2
belukar,2
beluku,2
belukut,2
belulang,2
beluluk,2
belulung,2
belum,5
belungkang,2
belungkur,2
belungsing,4
beluntas,2
beluru,2
belus,1
belusuk,2
belut,2
beluwek,1
bembam,4
bemban,2
bembar,2
bembarap,2
bembet,4
bemo,2
bemper,2
bena,2
benah,4
benak,2
benalu,2
benam,4
benang,2
benar,1
benara,2
benatu,2
bencah,2
bencana,2
bencat,1
benci,1
bencol,4
bencong,1
benda,2
bendahara,2
bendaharawan,2
bendahari,2
bendala,2
bendang,2
bendara,2
bendari,2
bendawat,2
bendawi,1
bende,2
bendel,2
bendela,2
bendera,2
benderang,2
benderung,2
bendesa,2
bendi,2
bendir,2
bendo,2
bendoro,2
bendu,2
benduan,2
bendul,2
bendung,2
benefaktif,1
bengah,1
bengal,1
bengang,1
bengap,1
bengawan,2
bengek,1
bengep,1
benggal,1
benggala,2
benggang,1
benggil,1
benggol,1
bengis,1
bengkah,1
bengkak,1
bengkal,4
bengkalai,4
bengkar,4
bengkarak,2
bengkarap,1
bengkaras,2
bengkarung,2
bengkatak,2
bengkawan,2
bengkawang,2
bengkayang,1
bengkel,2
bengkelai,4
bengkeng,1
bengker,2
bengkerap,1
bengkil,1
bengkok,2
bengkol,1
bengkong,1
bengkos,4
bengku,2
bengkuang,2
bengkunang,2
bengkung,1
bengoh,4
bengok,2
bengong,4
bengot,1
bengu,1
benguk,1
bengul,1
bengung,1
beni,2
benian,2
benih,2
bening,1
benitan,2
benjol,1
benjut,1
benkap,2
bensin,2
benta,2
bentak,4
bentala,2
bentan,1
bentang,4
bentangkan,2
bentangur,2
bentar,4
bentara,2
bentaus,2
benteh,2
benteng,2
bentes,2
bentet,1
bentik,2
bentoh,2
bentok,4
bentol,2
bentong,1
bentonit,2
bentos,2
bentrok,4
bentuk,2
bentul,2
bentulu,2
bentur,4
benturung,2
bentus,4
benua,2
benuang,2
benuaron,2
benum,4
benur,2
benyai,1
benyek,1
benyoh,4
benyot,1
benzedrin,2
benzena,2
benzil,2
benzoat,2
benzoil peroksida,2
benzoin,2
benzol,2
beo,2
beol,4
bera,1
berabe,1
berahi,2
berai,1
berak,1
berakah,1
beraksa,2
beram,2
berambang,2
beramin,2
beranang,2
beranda,2
berandal,2
berandang,1
berang,1
berangai,4
berangan,2
berangas,2
berangkal,2
berangkat,4
berangta,2
berangus,2
berani,1
beranta,2
berantak,1
berantas,4
berapa,3
beras,2
berat,1
bercak,2
berdikari,4
berdus,1
berebes,4
beredel,4
beremban,2
berembang,2
berengau,2
berengos,2
berengsek,1
berengut,4
berentang,4
bereo,2
beres,1
beret,1
berewok,2
bergas,1
berguk,2
beri,4
beri tahu,4
beriang,2
beriani,2
berida,1
berik,2
beril,2
berilium,2
berinda,2
beringas,1
beringin,2
beringsang,1
berisik,1
berita,2
beritawan,2
berkah,2
berkas,2
berkat,2
berkelium,2
berkik,2
berkil,2
berko,2
berkung,2
berlau,2
berlian,2
berma,1
bermat,2
bermi,2
bernas,1
bernga,2
beroci,2
beroga,2
berok,2
beron,4
beronang,2
berondong,2
berong,1
berongkos,2
berongsang,4
berongsong,2
beronjong,2
beronok,2
berontak,4
berosot,4
beroti,2
beroya,2
bersat,4
bersih,1
bersil,4
bersin,4
bersit,4
bersut,1
bertam,2
bertih,2
beru,2
beruas,2
berubuh,2
berui,2
beruju,2
berujul,2
beruk,2
berumbun,1
berumbung,2
berunang,2
beruntus,2
beruri,2
berus,2
besalen,2
besan,2
besar,1
besaran,2
besek,2
besel,2
besengek,2
beser,1
besero,4
beset,1
besi,2
besi tua,2
besikal,2
besing,2
besit,4
beskal,2
beskap,2
beslah,4
beslit,2
besok,2
besot,1
bestari,1
bestek,2
bestel,2
bestialitas,2
bestir,2
bestral,2
besuk,4
besusu,2
besut,4
besuta,2
bet,2
beta,3
betah,1
betahak,4
betang,2
betapa,3
betara,2
betari,2
betas,1
betatas,2
betatron,2
betau,2
betet,2
beti,2
betik,2
betina,2
beting,2
betinga,2
betis,2
betok,2
beton,2
betonisasi,2
betot,4
betul,1
betung,2
betutu,2
bewok,2
bhayangkara,2
bi,2
biadab,1
biadat,1
biadi,2
biah,2
biak,4
biang,2
bianglala,2
biaperi,2
biar,8
biara,2
biarawan,2
biarawati,2
biarpet,4
biarpun,0
bias,2
biasa,1
biat,2
biau,4
biawak,2
biawan,2
biawas,2
biaya,2
bibel,2
bibi,2
bibinda,2
bibir,2
bibit,2
biblio,2
bibliografi,2
bibliomania,2
bibliotek,2
bicana,2
bicara,2
bicokok,2
bicu,2
bida,2
bidadari,2
bidah,2
bidai,2
bidak,2
bidal,2
bidan,2
bidang,2
bidar,2
bidara,2
bidari,2
bidas,4
bidet,2
bidik,4
bido,2
biduan,2
biduanda,2
biduanita,2
biduk,2
bidur,2
biduri,2
bienial,1
biennale,1
bifasial,2
bigair,5
bigami,1
bigamis,2
bihi,0
bihun,2
bija,2
bijak,1
bijak raja,2
bijaksana,1
bijaksanawan,2
bijan,2
bijana,2
biji,2
bijih,2
bik,2
bikameral,2
bikang,2
bikarbonat,2
bikin,4
bikini,2
bikir,2
bikonkaf,1
bikonveks,1
bikromat,2
biksah,2
biksu,2
biksuni,2
biku,2
bila,3
bilabial,1
bilah,2
bilai,2
bilakmata,2
bilal,2
bilamana,8
bilamasa,3
bilang,4
bilas,4
bilateral,1
bilateralisme,2
bilga,2
bilhak,5
biliar,2
bilik,2
bilineal,1
bilingual,1
bilingualisme,2
bilis,1
biliun,6
billahi,0
bilokal,2
bilur,2
bilyet,2
bimasakti,2
bimbang,1
bimbing,4
bimbit,4
bimetal,2
bin,2
bina,4
binal,1
binar,2
binara,2
binaraga,2
binaragawan,2
binasa,1
binatak,2
binatang,2
binawah,2
binayah,4
bincacak,1
bincang,4
bincu,2
bincul,2
bincut,2
bindam,1
bindeng,1
binder,2
bindu,2
bineka,1
binen,1
biner,1
bingas,1
bingit,1
bingka,2
bingkah,2
bingkai,2
bingkas,4
bingkatak,2
bingkis,4
bingung,1
bini,2
binjai,2
binjat,4
binokular,6
binomial,2
bintak,2
bintal,2
bintalak,2
bintan,2
bintang,2
bintara,2
binti,2
bintik,2
bintil,2
bintit,2
bintul,2
bintulbahar,1
bintur,2
binturung,2
biodata,2
biodin,2
biofera,2
biofilm,2
biofilter,2
biofisik,2
biofisika,2
biogas,2
biogenesis,2
biogenik,1
biogeografi,2
biografi,2
biokimia,2
bioklimatologi,2
biola,2
biolinguistik,2
biolit,2
biolog,2
biologi,2
biologis,1
biologiwan,2
bioluminesensi,2
biomassa,2
biomekani,2
biometeorologi,2
biometri,2
biometrika,2
bionomika,2
biopendar,2
bioplasma,2
biopsi,2
bioritme,2
bioritmik,2
biosekuen,2
biosfer,2
biosida,2
bioskop,2
biostatika,2
biota,2
biotek,2
bioteknologi,2
biotik,2
biotin,2
biotoksin,2
biotron,2
bipatride,2
bipolar,2
bipolaritas,2
bipolisentrisme,2
biprisma,2
bir,2
birah,2
birai,2
biram,2
birama,2
birang,1
biras,2
birat,2
biring,2
birit,2
biro,2
birofaks,2
birokrasi,2
birokrat,2
birokratis,1
birokratisasi,2
birokratisme,2
birsam,2
biru,2
bis,2
bisa,4
bisai,1
bisawab,1
bisbol,2
biseksual,1
bisektris,2
biseps,2
bisik,2
bising,1
bisinosis,2
biskuit,2
bismillah,0
bismut,2
bisnis,2
bison,2
bissu,2
bistik,2
bisu,1
bisul,2
bit,2
bit gula,2
biti,2
biting,2
bitisik,2
bitumen,2
biuku,2
biumbai,2
bius,2
biut,1
bivak,2
biverbal,1
bizurai,2
blabar,2
blabitisme,2
blakblakan,1
blangko,1
blantika,2
blaster,2
blastostil,2
blazer,2
blek,2
blekek,2
blekok,2
blenda,2
blender,2
blepot,4
blewah,2
blirik,1
blog,2
bloger,2
blok,2
blokade,2
blokir,4
bloknot,2
blong,1
blower,2
bludrek,2
blues,2
blus,2
blustru,2
bobato,2
bobok,4
bobol,1
bobos,1
bobot,2
bobotok,2
bobrok,1
bocah,2
bocok,2
bocong,2
bocor,4
bodhi,2
bodhisatwa,2
bodi,2
bodoh,1
bodok,2
bodong,1
bodor,2
boga,2
bogam,2
bogel,1
bogem,2
bogi,2
bogol,2
bogor,2
bogot,1
bohemian,2
bohlam,2
bohong,1
bohorok,2
bohsia,2
boi,2
boikot,4
bois,1
bokar,2
bokca,2
bokek,1
boko,4
bokoh,1
bokong,2
bokop,1
bokor,2
boks,2
boksen,2
bokser,2
bokset,2
boksu,2
boku,2
bol,2
bola,2
bolak,1
boleh,5
bolero,2
bolide,2
boling,2
bolometer,2
bolong,1
bolos,1
bolot,4
bolotu,2
bolpoin,2
bolu,2
bom,2
bombai,2
bombardemen,2
bombardir,4
bombas,2
bombastis,1
bomber,2
bomoh,2
bomseks,2
bon,2
bonafide,1
bonafiditas,2
bonang,2
bonanza,2
bonar,2
bonbon,2
boncel,1
bonceng,4
boncol,2
boncong,2
bondol,2
bondong,2
bondot,2
boneka,2
bonet,2
bong,2
bongak,1
bonggol,2
bongkah,2
bongkar,4
bongkin,2
bongko,2
bongkol,2
bongkong,1
bongkor,2
bongkot,2
bongkrek,2
bongmeh,4
bongo,2
bongok,1
bongsang,2
bongsor,1
bonjol,2
bonjor,2
bonsai,2
bontak,1
bonto,1
bontok,1
bontot,1
bonus,2
bonyok,1
bopeng,1
boplang,2
bopok,1
bopong,4
bor,2
bora,2
boraks,2
borang,2
borat,2
borci,2
bordes,2
bordil,2
bordir,2
bordu,2
boreal,2
boreh,2
borek,2
borgol,2
borjuasi,2
borjuis,2
borok,2
boron,2
borong,4
boros,1
bortel,2
bos,2
bosan,1
boseta,2
bosman,2
boson,2
bosor,1
bosun,2
bot,2
botak,1
botang,2
botani,2
botanikus,2
botanis,1
botelir,2
boto,1
botoh,2
botok,2
botol,2
botor,2
botridium,2
botulisme,2
bowo,2
boya,2
boyak,1
boyas,1
boyong,4
bozah,2
bradikardi,2
brahma,2
brahmana,2
brahmani,2
brahmi,2
brahmin,2
braille,2
brakiasi,2
brakilogi,2
brakisefalik,1
brakistokron,2
brakiurus,1
braktea,2
bramacorah,2
brambang,2
brana,2
brander,2
brankar,2
brankas,2
branwir,2
braseri,2
brata,2
bratawali,2
breksi,2
breksia,2
brem,2
bren,2
brendi,2
brengsek,1
bretel,2
brevet,2
brigade,2
brigadir,2
briket,2
brilian,1
briofita,2
briologi,2
briozoa,2
brisan,2
broiler,2
brokade,2
brokat,2
broker,2
brokoli,2
brom,2
bromat,2
bromida,2
bromin,2
bromisme,2
brompit,2
bronkioli,2
bronkitis,2
bronkodilator,2
bronkotomi,2
bronkus,2
brontosaurus,2
bros,2
brosur,2
browser,2
bruder,2
bruk,2
brunai,2
brutal,1
brutalisme,2
bruto,2
bu,2
bua tanah,2
buah,2
buai,2
buak,4
bual,2
buana,2
buang,4
buani,1
buar,1
buari,2
buas,1
buat,4
buaya,2
bubar,4
bubo,2
bubu,2
bubuh,4
bubuhan,2
bubuk,2
bubul,2
bubun,2
bubung,1
bubur,2
bubus,4
bubut,2
bucu,2
budak,2
budanco,2
budaya,2
budayawan,2
buddha,2
buddhis,2
buddhisme,2
bude,2
budek,1
budi,2
budi daya,2
budian,2
budiman,2
budu,2
buduk,2
budur,4
bueng,2
bufer,2
bufet,2
bugar,1
bugenvil,2
bugil,1
buhuk,2
buhul,2
bui,2
buih,2
buil,2
bujal,1
bujam,2
bujang,2
bujangga,2
bujet,2
bujeter,2
bujuk,2
bujur,2
bujut,1
buk,2
buka,4
bukan,5
bukat,1
bukau,2
buket,2
bukit,2
buklet,2
bukti,2
buku,2
bukung,1
bukur,2
bukut,4
bulai,2
bulak,2
bulan,2
bulang,2
bulangan,2
bular,2
bulat,1
bulbul,2
buldan,2
buldog,2
buldoser,2
bule,1
buleng,2
buletin,2
bulevar,2
bulgur,2
bulian,2
bulimia,2
bulir,2
bulsak,2
bulu,2
bulu tangkis,2
bulu-bulu,2
buluh,2
buluk,1
bulur,1
bulus,1
bum,2
bumantara,2
bumban,2
bumbu,2
bumbun,1
bumbung,2
bumel,2
bumerang,2
bumi,2
bumi hangus,4
bumi rata,4
bumiah,1
bumiputra,2
bumper,2
bumpet,1
bumping,2
bun,2
buna,2
bunbunan,2
buncah,1
buncak,2
buncang,1
buncis,2
buncit,1
bunda,2
bundak,1
bundar,1
bundas,1
bundel,2
bunduk,2
bundung,2
bung,2
bunga,2
bungalo,2
bungar,1
bungkal,2
bungkam,1
bungkang,1
bungkas,1
bungker,2
bungkil,2
bungking,1
bungkuk,1
bungkul,2
bungkus,2
bunglai,2
bunglon,2
bungsil,2
bungsu,2
bungur,2
buni,2
bunian,2
bunjai,2
buntak,1
buntal,1
buntang,1
buntar,1
buntat,2
buntek,1
buntel,2
buntet,1
buntil,2
bunting,4
buntu,4
buntung,1
buntut,2
bunuh,4
bunut,2
bunyi,2
bupala,2
bupati,2
bupet,2
bur,2
bura,2
burai,4
burak,2
burakah,1
buraksa,2
buram,1
buras,2
burat,2
burayak,2
burdah,2
bureng,1
buret,2
burgundi,2
burhan,2
burik,1
burit,2
burkak,2
burnout,2
buron,2
bursa,2
buru,4
buruh,2
buruj,2
buruk,1
burung,2
burut,2
bus,2
busa,2
busai,4
busana,2
buset,2
bushido,2
busi,2
busik,1
bustan,2
buster,2
busuk,1
busung,1
busur,2
busut,2
buta,1
butadiena,2
butala,2
butana,2
butang,2
butarepan,1
butbut,2
butek,1
butik,2
butir,2
butirat,2
butongpai,2
butuh,4
butul,4
butun,2
butut,1
buwuh,2
buya,2
buyar,4
buyung,2
buyur,4
buyut,2
c,2
ca,2
caba,1
cabai,2
cabak,2
cabang,2
cabar,1
cabau,2
cabe,2
cabik,1
cabir,1
cabo,2
cabuh,1
cabuk,2
cabul,1
cabur,1
cabut,4
caca,2
cacah,2
cacah jiwa,2
cacak,1
cacap,2
cacar,2
cacat,2
cacau,1
caci,2
caci maki,2
cacibar,2
cacil,1
cacing,2
cadai,4
cadang,4
cadar,2
cadas,2
cadel,1
cadik,2
cadok,1
caduk,4
cadung,4
caem,1
cagak,2
cagar,2
cagil,4
cagu,2
caguh,2
cagun,4
cagut,4
cah,7
cahang,1
cahar,1
cahari,4
cahaya,2
cahi,2
cailah,7
caima,2
caing,1
cair,1
cais,2
caisim,2
cak,2
cakah,1
cakak,2
cakalang,2
cakalele,2
cakap,1
cakar,2
cakawari,2
cakela,2
cakep,1
caki,2
cakiak,2
cakil,2
cakmar,2
cako,2
cakra,2
cakrabirawa,2
cakrabuana,2
cakram,2
cakrawala,2
cakrawati,2
cakruk,2
cakup,4
cakus,4
cal,2
calabikang,2
caladi,2
calak,1
calang,4
calar,2
calecer,2
calempong,2
caling,1
calir,2
calit,2
calo,2
calon,2
calui,1
caluk,2
calung,2
cam,4
camar,2
camat,2
camau,2
cambahan,2
cambang,2
cambuk,2
cambul,2
cambung,2
camca,2
camil,2
campa,2
campah,1
campak,4
campang,2
campin,1
camping,1
camplungan,2
campuh,4
campung,4
campur,4
campur aduk,4
campur baur,4
camuk,4
camur,4
canai,2
canak,4
canang,2
cancan bulan,2
cancang,2
cancut,4
canda,2
candai,2
candak,4
candala,1
candang,1
candat,2
candi,2
candik,2
candit,2
candra,2
candradimuka,2
candramawa,1
candrasa,2
candrasengkala,2
candu,2
candung,2
cang,2
cangah,4
cangak,4
cangam,4
cangap,2
cangar,2
cangcang,4
canggaan,2
canggah,2
canggai,2
canggal,2
cangget,2
canggih,1
canggu,2
canggung,1
cangkang,2
cangkat,1
cangkel,4
cangkih,1
cangking,4
cangkir,2
cangklong,2
cangkok,4
cangkol,2
cangkrang,2
cangkriman,2
cangkring,2
cangkul,2
cangkum,4
cangkung,4
cangkup,4
canguk,4
cangut,1
cantas,1
cantel,2
canteng,2
cantik,1
canting,2
cantol,4
cantrik,2
cantum,4
caos,4
cap,2
capa,2
capah,2
capai,4
capak,4
capal,2
capang,1
capar,2
capcai,2
cape,1
capek,1
capelin,2
capgome,2
capik,1
capil,2
caping,2
capit,2
capjiki,2
caplak,2
caplok,4
capuk,1
capung,2
cara,2
carah,5
carak,4
caraka,2
carakawati,2
caram,2
caran,4
carang,2
caren,2
cari,4
carik,1
caring,4
carter,4
caruk,4
carut,1
cas,2
casciscus,1
cat,2
catat,4
catek,4
catu,2
catuk,4
catur,2
caturjalma,2
caturlarik,2
caturtunggal,2
caturwangsa,2
caturwarga,2
caturwarna,2
caturwulan,2
catut,2
caul,2
caung,1
cawai,2
cawak,2
cawan,2
cawangan,2
cawat,2
cawi,2
cawis,4
ce,2
cebak,4
ceban,6
cebik,4
cebikas,2
cebil,4
cebir,4
cebis,4
cebok,4
cebol,1
cebong,2
cebur,2
cecah,4
cecak,2
cecap,4
cecar,4
cecawi,2
cece,2
ceceh,2
ceceng,6
cecer,4
cecere,2
cecok,4
cecongor,4
cecunguk,2
cedal,1
cedayam,1
cedera,2
ceding,1
cedok,2
cedong,2
ceduk,1
cegah,4
cegak,1
cegar,2
cegat,4
ceguk,2
cek,2
cekah,1
cekak,2
cekakan,2
cekal,1
cekam,4
cekang,1
cekarau,2
cekat,1
cekau,4
cekcekcek,2
cekcok,4
cekdam,2
cekdel,1
cekek,4
cekel,2
ceker,2
ceki,2
cekibar,2
cekih,4
cekik,4
cekikik,2
ceking,1
cekit,4
ceklek,2
cekluk,4
cekok,2
cekrem,2
cekres,2
ceku,4
cekuh,4
cekuk,1
cekung,1
cekup,4
cekur,2
cekut,4
cela,2
celaga,2
celah,2
celak,2
celaka,4
celampak,4
celana,2
celang,4
celangak,4
celangap,4
celapak,4
celar,2
celari,2
celas,1
celat,4
celatuk,4
cele,2
celebuk,2
celek,1
celekeh,1
celemek,2
celemotan,1
celempong,2
celempung,2
celeng,2
celengkang,4
celentang,4
celep,2
celepik,2
celepuk,2
celetuk,2
celi,1
celih,1
celik,4
celinguk,4
celingus,1
celis,4
celomes,1
celomok,1
celonok,1
celopar,1
celorot,2
celoteh,2
celsius,2
celuk,4
celum,4
celung,1
celup,2
celupak,2
celur,2
celuring,2
celurit,2
celurut,2
celus,1
celutak,1
celutuk,2
cema,2
cemani,2
cemar,1
cemara,2
cemas,1
cemat,4
cembeng,2
cemberut,1
cembul,2
cembung,1
cemburu,1
cemeeh,2
cemeh,1
cemek,1
cemekian,2
cemer,1
cemerlang,1
cemeti,2
cemetuk,2
cemomot,1
cemong,1
cemooh,2
cempa,2
cempaka,2
cempal,2
cempala,1
cempana,2
cempe,2
cempedak,2
cempek,1
cempelik,2
cempelung,2
cempeng,1
cempera,4
cemperai,2
cemperling,2
cempiang,2
cempin,2
cemping,2
cemplang,1
cemplung,4
cempor,2
cempreng,1
cempres,2
cempung,2
cempurit,2
cemuas,1
cemuk,4
cena,2
cenak,2
cenangau,2
cenangga,2
cenangkas,2
cenayang,2
cencala,2
cencaluk,2
cencaru,2
cencawan,2
cencawi,2
cendala,1
cendana,2
cendang,1
cendawan,2
cendekia,1
cendekiawan,2
cenderai,2
cenderasa,2
cenderawasih,2
cenderung,1
cendok,2
cendol,2
cenduai,2
cenela,2
ceng,2
cengal,2
cengam,4
cengang,1
cengap,4
cengbeng,2
cengeh,1
cengek,2
cengeng,1
cengengesan,4
cenggek,4
cengger,2
cenggeret,2
cengi,2
cengis,2
cengkal,2
cengkam,2
cengkar,1
cengkaruk,2
cengkau,2
cengkedi,2
cengkeh,2
cengkek,1
cengkelong,4
cengkeram,4
cengkerama,2
cengkerawak,2
cengkerik,2
cengkering,2
cengkerung,2
cengki,1
cengkiak,2
cengkih,2
cengking,2
cengkir,2
cengkiwing,4
cengkok,1
cengkol,1
cengkong,1
cengkung,1
cengkurai,2
cengli,1
cengung,4
cengut,4
centang,1
centangan,2
centeng,2
centet,1
centong,2
centung,2
cenung,1
cepak,2
cepal,1
cepat,1
cepek,6
cepeng,2
cepengan,2
ceper,1
cepiau,2
ceples,1
ceplok,2
ceplos,4
cepo,1
cepol,1
cepu,2
cepuk,2
cerabah,1
cerabih,4
cerabut,4
ceracak,4
ceracam,4
ceracap,2
ceracau,2
cerah,1
cerai,4
cerak,4
ceraka,2
cerakin,2
ceramah,2
cerana,2
cerancang,4
cerang,2
ceranggah,2
cerangka,2
cerap,1
cerat,2
ceratai,4
ceratuk,4
cerau,2
cerawat,2
cerbak,1
cerca,2
cercah,2
cercak,2
cercap,4
cerdas,1
cerdik,1
cere,2
cerecek,2
cerek,2
ceremai,2
cerempung,2
cerepu,2
ceret,2
cerewet,1
cergas,1
ceri,1
ceria,1
cericap,2
cericau,4
cericip,2
ceriga,2
cerih,2
cerita,2
ceriwis,1
cerkam,2
cerkau,4
cerlang,2
cerlih,2
cerling,4
cermai,2
cermat,1
cermin,2
cerna,1
ceroboh,1
cerobong,2
cerocok,2
cerocos,4
cerompong,2
ceronggah,1
ceropong,2
ceroteh,4
cerowok,4
cerpelai,2
cerpen,2
cerpenis,2
cerpu,2
cerucuh,2
cerucup,1
ceruh,1
ceruk,2
cerun,1
cerup,2
cerut,4
cerutu,2
cespleng,1
cetai,1
cetak,2
cetar,2
cetek,1
ceteng,4
ceter,2
cetera,2
ceteri,2
ceteria,2
ceti,2
cetok,2
cetus,2
ceuki,2
cewang,1
cewek,2
ci,2
ciak,2
cialat,1
ciap,2
ciar,4
cibir,4
cibit,4
ciblon,2
cibuk,2
cicik,4
cicil,4
cicinda,2
cicip,4
cicit,2
cidomo,2
ciduk,2
cigak,2
cih,7
cihui,7
cik,2
cika,2
cikadas,2
cikal,2
cikar,2
cikok,2
cikrak,2
ciku,2
cikun,4
cikut,4
cilap,2
cilawagi,2
cili,2
cilik,1
ciling,2
cilok,4
cilukba,2
cimplong,2
cina,2
cincang,4
cincau,2
cincin,2
cincong,2
cincu,2
cinda,2
cindai,2
cindaku,2
cinde,2
cindil,2
cindur,2
cing,2
cingak,4
cingam,2
cingangah,1
cingge,2
cingkat,2
cingkeh,2
cingkrang,1
cingur,2
cinta,1
cintamani,2
cinteng,2
cintrong,2
cip,2
cipai,2
cipan,2
ciplak,4
cipok,2
ciprat,4
cipta,2
cir,2
circir,2
ciri,2
cirit,2
ciriwangi,2
cis,7
cit,2
cita,2
citra,2
citraleka,2
ciu,2
cium,4
ciut,1
coak,4
coang,4
coba,4
coban,2
cobek,2
coblos,4
cocok,2
cocok tanam,4
cocol,4
cocor,2
codak,4
codet,2
codot,2
cogah,1
cogan,2
cogok,1
cok,2
cokar,2
cokek,2
cokelat,2
coket,4
coklat,2
cokmar,2
coko,2
cokok,4
cokol,4
cokorda,2
colek,2
coleng,4
colet,2
coli,2
colok,2
colong,4
colot,4
comberan,2
comblang,2
combong,2
comek,2
comel,1
comor,1
comot,1
compeng,1
compes,1
compoh,2
compreng,2
comro,2
concong,1
condong,1
conet,4
congak,1
congeh,1
congek,2
congget,1
conggok,1
congkak,1
congki,2
congklak,1
congklang,4
congkok,2
congkong,4
congo,2
congok,4
congol,4
congor,2
congsam,2
contek,4
conteng,2
contoh,2
contong,2
cop,2
copet,2
coplok,4
copot,4
cor,4
corak,2
corek,2
coreng,2
coret,2
coro,2
corob,2
corong,2
corot,2
cotet,4
cotok,2
cowok,2
cowokan,2
criping,2
cua,1
cuaca,2
cuai,1
cuak,2
cual,2
cuang,4
cuar,1
cuat,4
cubit,2
cublik,2
cubung,2
cuca,2
cucakrawa,2
cuci,4
cucu,2
cucuh,4
cucuk,2
cucun,2
cucunda,2
cucung,2
cucup,4
cucur,2
cucurut,2
cucut,2
cudang,2
cuek,1
cugat,4
cuh,7
cuik,2
cuil,4
cuit,4
cuk,2
cuka,2
cukai,2
cuki,2
cukil,2
cukimai,2
cukin,2
cukit,2
cukong,2
cuku,2
cukup,1
cukur,4
cula,2
culak,2
culan,2
culas,1
culiah,2
culik,2
culika,2
culim,2
culun,1
cuma,5
cuman,5
cumbu,2
cumengkling,1
cumepak,4
cumil,1
cuming,5
cun,2
cunam,2
cundang,4
cundrik,2
cunduk,2
cung,2
cungap,1
cungkil,2
cungkup,2
cungo,2
cungul,4
cungur,2
cunia,2
cup,2
cupai,1
cupak,2
cupang,2
cupar,1
cupet,1
cuping,2
cuplik,4
cupu,2
cupul,1
cur,2
cura,2
curah,2
curai,4
curam,1
curang,1
curat,2
cureng,4
curi,4
curiah,1
curiga,2
curik,2
curna,1
curu,4
cus,2
cut,2
cutak,2
cutbrai,2
cutel,1
cuti,4
d,2
